,station,date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
735,Express Bus Terminal Station,117주,젤라띠젤라띠,먹보람맛집,데이트맛집,디저트맛집,젤라또맛집,홍대맛집,홍대디저트,홍대디저트맛집,홍대디저트카페,상수역맛집,이태원맛집,이태원디저트카페,이태원디저트맛집,이태원역맛집,녹사평맛집,녹사평역맛집,고속터미널맛집,고속터미널역맛집,센트럴시티맛집,,,,,,,,,,,,,,
736,Express Bus Terminal Station,117주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,Express Bus Terminal Station,118주,리미니강남점,반포동맛집,잠원동맛집,리미니,고속터미널역맛집,콰트로치즈피자,화덕피자,버섯크림리조또,먹스타그램,맛스타그램,푸드스타그램,foods,food,foodpics,foodporn,foodstagram,pizza,rissoto,photooftheday,,,,,,,,,,,,,,
738,Express Bus Terminal Station,119주,고속터미널역맛집,빌라드스파이시,즉석떡볶이,모듬튀김,맛있어유,40분이나기다림,퇴근후,건전한불금,날치알볶음밥,,,,,,,,,,,,,,,,,,,,,,,,
739,Express Bus Terminal Station,120주,한우리,먹보람맛집,국수전골맛집,국수전골,압구정맛집,압구정역맛집,도산공원맛집,고속터미널맛집,고속터미널역맛집,고터맛집,센트럴시티,센트럴시티맛집,파미에스테이션,파미에스테이션맛집,파미에맛집,명동맛집,명동역맛집,,,,,,,,,,,,,,,,
740,Express Bus Terminal Station,121주,칼국수,베테랑,먹보람맛집,칼국수맛집,전주맛집,고속터미널맛집,고속터미널역맛집,고터맛집,센트럴시티,센트럴시티맛집,반포맛집,잠실맛집,잠실역맛집,롯데월드맛집,롯데맛집,,,,,,,,,,,,,,,,,,
741,Express Bus Terminal Station,121주,고속터미널역맛집,맛집,맛있는,맛있다,강남맛집,신사맛집,압구정로데오맛집,먹방,먹스타,맛스타그램,맛있어,맛있음,먹스타그램,먹방샷,점심메뉴,점심시간,저녁메뉴,저녁,맛집추천,냠냠,delicious,tasty,yammi,koreanfood,foodinsta,dinner,photofood,lunch,recommended,,,,
742,Express Bus Terminal Station,121주,이사벨더부처,파미에스테이션,고속터미널역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,Express Bus Terminal Station,122주,고속터미널역맛집,STUDIO300,부채살팬스테이크,쌀국수든해물뭐시기,일요병스마트강,하지만내일은,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,Express Bus Terminal Station,122주,하프커피,halfcoffee,halffcoffee,카페,커피,고터,고속터미널역,파미에스테이션,고속터미널역맛집,파미에스테이션맛집,cafe,coffee,latte,고터카페,,,,,,,,,,,,,,,,,,,
745,Express Bus Terminal Station,122주,Repost,모모스테이크,햄버거,미니햄버거,함박스테이크,맛집,맛점,맛저,먹스타그램,음식스타그램,먹방,모모스테이크고속터미널점,고속터미널맛집,고속터미널역맛집,고터맛집,고투몰맛집,,,,,,,,,,,,,,,,,
746,Express Bus Terminal Station,122주,Repost,모모스테이크,경부고속버스터미널,모모스테이크고속터미널점,스테이크,고속터미널맛집,고속터미널역맛집,오늘뭐먹지,점심메뉴,런치메뉴,,,,,,,,,,,,,,,,,,,,,,,
747,Express Bus Terminal Station,122주,고속터미널역맛집,데블스도어치킨,개죤맛,1일1닭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,Express Bus Terminal Station,122주,고속터미널역맛집,7,호선타고,3,호선갈아타러가는길에,김말자,김밥집,좋은아이템,같아요,한줄,천원,골고루,먹을수있는,맛집스타그램,,,,,,,,,,,,,,,,,,,
749,Express Bus Terminal Station,123주,테루,잠원동맛집,일본가정식,밀푀유,돈까스,프리미엄정식,차돌박이밀푀유,고속터미널역맛집,푸드스타그램,먹스타그램,먹방,teroo,foodpics,foodporn,foodstagram,foodie,photooftheday,followme,daily,,,,,,,,,,,,,,
750,Express Bus Terminal Station,124주,하트타임,고속터미널맛집,고속터미널역돈까스,B급식당,고속터미널역맛집,경양식돈까스,알슐랭,Alchelin,바나앤나나,바나,바나스타그램,선팔,팔로우,맞팔,소통,데일리,daily,follow4follow,f4f,tasty,food,foodstagram,먹스타그램,맛스타그램,존맛,위꼴,먹짤,먹방,맛있다그램,,,,
751,Express Bus Terminal Station,124주,하트타임,고속터미널맛집,고속터미널역돈까스,B급식당,고속터미널역맛집,경양식돈까스,알슐랭,Alchelin,바나앤나나,바나,바나스타그램,선팔,팔로우,맞팔,소통,데일리,daily,follow4follow,f4f,tasty,food,foodstagram,먹스타그램,맛스타그램,존맛,위꼴,먹짤,먹방,맛있다그램,,,,
752,Express Bus Terminal Station,124주,하트타임,고속터미널맛집,고속터미널역돈까스,B급식당,고속터미널역맛집,경양식돈까스,알슐랭,Alchelin,바나앤나나,바나,바나스타그램,선팔,팔로우,맞팔,소통,데일리,daily,follow4follow,f4f,tasty,food,foodstagram,먹스타그램,맛스타그램,존맛,위꼴,먹짤,먹방,맛있다그램,,,,
753,Express Bus Terminal Station,124주,하트타임,고속터미널맛집,고속터미널역돈까스,B급식당,고속터미널역맛집,경양식돈까스,알슐랭,Alchelin,바나앤나나,바나,바나스타그램,선팔,팔로우,맞팔,소통,데일리,daily,follow4follow,f4f,tasty,food,foodstagram,먹스타그램,맛스타그램,존맛,위꼴,먹짤,먹방,맛있다그램,,,,
754,Express Bus Terminal Station,124주,베이크치즈타르트,BakeCheeseTart,고속터미널역디저트,치즈타르트,ChesseTart,고속터미널역맛집,존맛탱,알슐랭,Alchelin,바나앤나나,바나,바나스타그램,선팔,팔로우,맞팔,소통,데일리,daily,follow4follow,f4f,tasty,food,foodstagram,먹스타그램,맛스타그램,존맛,위꼴,먹짤,먹방,맛있다그램,,,
755,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,Express Bus Terminal Station,124주,베이크치즈타르트,BakeCheeseTart,고속터미널역디저트,치즈타르트,ChesseTart,고속터미널역맛집,존맛탱,알슐랭,Alchelin,바나앤나나,바나,바나스타그램,선팔,팔로우,맞팔,소통,데일리,daily,follow4follow,f4f,tasty,food,foodstagram,먹스타그램,맛스타그램,존맛,위꼴,먹짤,먹방,맛있다그램,,,
757,Express Bus Terminal Station,124주,베이크치즈타르트,BakeCheeseTart,고속터미널역디저트,치즈타르트,ChesseTart,고속터미널역맛집,존맛탱,알슐랭,Alchelin,바나앤나나,바나,바나스타그램,선팔,팔로우,맞팔,소통,데일리,daily,follow4follow,f4f,tasty,food,foodstagram,먹스타그램,맛스타그램,존맛,위꼴,먹짤,먹방,맛있다그램,,,
758,Express Bus Terminal Station,124주,iceeatkorea,coffee,seoul,1999,800,famillepark,familleparkstarbucks,스타벅스파미에파크점,스타벅스,파미에파크점,339,고속터미널역,고속터미널역맛집,korea,seoul,seoultravel,igstertaiwan,iceeatfood,starbucks,,,,,,,,,,,,,,
759,Express Bus Terminal Station,124주,저녁,뭐먹지,Repost,모모스테이크,반반메뉴,스테이크새우정식,먹방,고기스타그램,스테이크,맛집추천,맛점,맛저,좋아요,팔로우,고속터미널맛집,고속버스터미널맛집,고속터미널역맛집,고투몰맛집,모모스테이크고속터미널점,,,,,,,,,,,,,,
760,Express Bus Terminal Station,124주,Repost,모모스테이크,고기,고기스타그램,스테이크,샐러드,맛점,맛저,맛스타그램,먹스타그램,먹방,좋아요,팔로우,고투몰맛집,고속터미널역맛집,고속버스터미널맛집,고속터미널맛집,모모스테이크고속터미널점,,,,,,,,,,,,,,,
761,Express Bus Terminal Station,124주,고속터미널역맛집,파미에스테이션,새로오픈한곳,직장인점심,아엠어버거,후식,halffcoffee,엄청,,,,,,,,,,,,,,,,,,,,,,,,,
762,Express Bus Terminal Station,124주,첫줄,고속터미널역맛집,강남신세계,점심,격파,파미에스테이션,맛집,맛스타그램,수다수다,,,,,,,,,,,,,,,,,,,,,,,,
763,Express Bus Terminal Station,125주,명동손칼국수,해물칼국수,들깨수제비,충무김밥,강남킴스클럽푸드코트,고속터미널역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,Express Bus Terminal Station,126주,스튜디오300,studio300,고속터미널맛집,고속터미널역맛집,고터맛집,맛집,맛집추천,맛스타그램,먹스타그램,인스타그램,인스타,insta,좋아요,소통,공유,일상,데일리,daily,instagood,like,instagram,선팔,맞팔,선팔하면맞팔,선팔100,선팔환영,맞팔환영,데이트맛집,데이트장소,데이트장소추천,,,
765,Express Bus Terminal Station,126주,고터점,스시마이우,고속터미널맛집,고터맛집,고속터미널초밥,고터초밥,고속터미널스시,고터스시,서울맛집,반포동맛집,반포맛집,인생초밥,고터3대맛집,스시마이우,고속터미널역,고속터미널역맛집,잠원동75,래미안퍼스티지,반포대교,회전초밥,초밥맛집,가성비,,,,,,,,,,,
766,Express Bus Terminal Station,126주,고속터미널맛집,고터맛집,고속터미널초밥,고터초밥,고속터미널스시,고터스시,서울맛집,반포동맛집,반포맛집,인생초밥,고터3대맛집,스시마이우,고속터미널역,고속터미널역맛집,잠원동75,래미안퍼스티지,반포대교,회전초밥,초밥맛집,가성비,,,,,,,,,,,,,
767,Express Bus Terminal Station,126주,고속터미널맛집,고터맛집,고속터미널초밥,고터초밥,고속터미널스시,고터스시,서울맛집,반포동맛집,반포맛집,인생초밥,고터3대맛집,스시마이우,고속터미널역,고속터미널역맛집,잠원동75,래미안퍼스티지,반포대교,회전초밥,초밥맛집,가성비,,,,,,,,,,,,,
768,Express Bus Terminal Station,127주,고속터미널역맛집,아빠곰탕,곰탕떡국,육전,새해엔떡국,나이도한살더,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,Express Bus Terminal Station,128주,텍사스데브라질,슈하스코맛집,브라질리언삐까냐,고속터미널역맛집,맛스타그램,크리스마스이브,먹방커플,크리스마스선물,,,,,,,,,,,,,,,,,,,,,,,,,
770,Express Bus Terminal Station,128주,텍사스데브라질,TEXASDEBRAZIL,맛있는녀석들,고속터미널역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,Express Bus Terminal Station,129주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,Express Bus Terminal Station,130주,작은행복,맛스타그램,먹스타그램,먹방,먹부림,먹방스타그램,맛있다그램,푸드스타그램,수제맥주,scout,hanam,버팔로윙,갈릭허브감자튀김,데빌스도어,고속터미널역맛집,pub,,,,,,,,,,,,,,,,,
773,Express Bus Terminal Station,130주,20171208,devilsdoor,직딩스타그램,고속터미널맛집,고속터미널역맛집,파미에스테이션,맥주스타그램,데블스도어,서초맛집,,,,,,,,,,,,,,,,,,,,,,,,
774,Express Bus Terminal Station,130주,고속터미널역맛집,고터맛집,블루베리라떼,blueberrylatte,프랭크,frank,서울맛집추천,맛스타그램,,,,,,,,,,,,,,,,,,,,,,,,,
775,Express Bus Terminal Station,130주,순대국,대박찬순대국,술국,순대곱창볶음,고터,불금,반포맛집,반포역맛집,고속터미널맛집,고속터미널역맛집,반포동맛집,서초구맛집,순대국,감자탕,푸드스타그램,맛집,Instafood,꿀맛,소통,선팔,맛스타그램,먹스타그램,맛있다그램,,,,,,,,,,
776,Express Bus Terminal Station,130주,텍사스데브라질,texasdebrazil,강남,서초,반포,고속터미널역,강남맛집,서초맛집,반포맛집,고속터미널맛집,고속터미널역맛집,스테이크,슈하스코,고기,맛집,맛스타그램,먹스타그램,먹방,맛집탐방,모임,데이트코스,데일리,일상,하리토스,jarritoskorea,음료,음료수,음료스타그램,,,,,
777,Express Bus Terminal Station,131주,고속터미널역맛집,대박찬순대국,순대국,순대곱창볶음,술,존맛탱,반포역맛집,반포맛집,고속터미널맛집,반포동맛집,서초구맛집,감자탕,맛스타그램,먹스타그램,데일리,선팔,맞팔,선팔하면맞팔,슴살,,,,,,,,,,,,,,
778,Express Bus Terminal Station,132주,수다데이,비오는날,올반,먹방,놀자,놀스타그램,친구,고속터미널역맛집,고터,토요일저녁,olbaan,,,,,,,,,,,,,,,,,,,,,,
779,Express Bus Terminal Station,132주,소주,대박찬순대국,맛스타그램,먹방,화풀이,맞팔,반포맛집,반포역맛집,고속터미널맛집,고속터미널역맛집,반포동맛집,서초구맛집,순대국,감자탕,,,,,,,,,,,,,,,,,,,
780,Express Bus Terminal Station,132주,새로운교회,고속터미널역맛집,신반포,모임,맛스타그램,베트남요리,좋은인연,,,,,,,,,,,,,,,,,,,,,,,,,,
781,Express Bus Terminal Station,133주,편의점,라면,컵라면,신컵,삼각김밥,삼다수,편의점혼밥,이마트24,고속터미널역맛집,일하자,열심히,돈,,,,,,,,,,,,,,,,,,,,,
782,Express Bus Terminal Station,133주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,Express Bus Terminal Station,133주,데블스도어,고속터미널역맛집,먹스타그램,럽스타그램,맛스타그램,맛집,미트볼피자,수제버거,수제맥주,,,,,,,,,,,,,,,,,,,,,,,,
784,Express Bus Terminal Station,133주,돈수백,반포맛집,묵은지수육,먹스타그램,먹스타,먹방,맛집,술스타그램,고속터미널역,고터,고속터미널역맛집,고터맛집,반포역맛집,반포,강남,데이트,럽스타그램,연애스타그램,커플스타그램,행복스타그램,예비부부,예랑예신,예신스타그램,결혼준비,결혼스타그램,일상,데일리,좋아요,퇴근스타그램,,,,
785,Express Bus Terminal Station,133주,육각고기,육즙이흐르는각고기,고속터미널맛집,고속터미널역맛집,고터맛집,강남고속터미널맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,Express Bus Terminal Station,134주,서초구,반포동,반포동맛집,반포역,고속터미널역,고속터미널역맛집,반포역맛집,애플하우스,분식,맛집,먹스타그램,맛스타그램,럽스타그램,데이트,추천,무침군만두,즉석떡볶이,라면사리,,,,,,,,,,,,,,,
787,Express Bus Terminal Station,134주,회식,고속터미널역맛집,데블스도어,수제맥주,배터짐,맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,Express Bus Terminal Station,135주,인스타푸드,푸드스타그램,푸드,food,foodstagram,instarfood,먹방,먹방스타그램,맛집,맛스타그램,맛있다그램,고속터미널역맛집,강남맛집,고터맛집,햄버거,쟈니로켓,johnnyrockets,로켓싱글버거,베이컨체다싱글버거,어니언링,음료는유료,감자튀김은무료,,,,,,,,,,,
789,Express Bus Terminal Station,136주,점심메뉴,고속터미널역맛집,베테랑칼국수,추우니까,양이,맛은그닥,만두가,,,,,,,,,,,,,,,,,,,,,,,,,,
790,Express Bus Terminal Station,136주,킷캣,킷캣플래그십,킷캣플래그십스토어,신세계백화점강남점,고속터미널역맛집,신세계백화점,사케킷캣,녹차킷캣,홋카이도멜론킷캣,kitkat,kitkatkorea,kitkatflagship,kitkatgreentea,럽스타그램,커플스타그램,맛집탐방,맛스타그램,초콜릿,초콜렛,,,,,,,,,,,,,,
791,Express Bus Terminal Station,137주,회전초밥,초밥맛집,가성비,고속터미널맛집,고터맛집,고속터미널초밥,고터초밥,고속터미널스시,카페,반포동맛집,반포맛집,고속터미널역,고속터미널역맛집,래미안퍼스티지,반포대교,평타,중앙동,안산,취미그램,하루저장,,,,,,,,,,,,,
792,Express Bus Terminal Station,137주,회전초밥,초밥맛집,가성비,고속터미널맛집,고터맛집,고속터미널초밥,고터초밥,고속터미널스시,카페,반포동맛집,반포맛집,고속터미널역,고속터미널역맛집,래미안퍼스티지,반포대교,평타,중앙동,안산,취미그램,하루저장,,,,,,,,,,,,,
793,Express Bus Terminal Station,137주,회전초밥,초밥맛집,가성비,고속터미널맛집,고터맛집,고속터미널초밥,고터초밥,고속터미널스시,카페,반포동맛집,반포맛집,고속터미널역,고속터미널역맛집,래미안퍼스티지,반포대교,평타,중앙동,안산,취미그램,하루저장,,,,,,,,,,,,,
794,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,Express Bus Terminal Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,Express Bus Terminal Station,169주,mbc,생방송오늘저녁,슈하스코,슈하스까리아,검색어1위,브라질,전통방식,다양한,스테이크,소고기,양고기,돼지고기,닭고기,picania,beeflip,porklip,lambchops,filetmignon,mashpotatoe,맛있다그램,전통음료,까이삐리냐,구아라나,고속터미널맛집,고속터미널역맛집,문의전화,문의환영,맛집스타그램,스테이크맛집,,,,
898,Express Bus Terminal Station,170주,한우육사시미초밥,고속터미널맛집,스시마이우,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,Express Bus Terminal Station,170주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,Express Bus Terminal Station,170주,회전초밥,고터,스시마이우,고속터미널맛집,고터맛집,고속터미널역맛집,초밥맛집,스시맛집,,,,,,,,,,,,,,,,,,,,,,,,,
901,Express Bus Terminal Station,171주,데블스도어,고터맛집,고속터미널역맛집,디저트맛집,맛스타그램,ChocoPotatoDougnut,초콜릿,도넛,wow,good,DevilsGateauChocola,BananaUpsidedownCake,무게감,바나나케이크,부드러운,생크림,exelent,goooood,desert,맛집,옴마나,후식,흡입,메뉴,참회의,또가겠지,maybe,,,,,,
902,Express Bus Terminal Station,171주,데빌스도어,고터맛집,고속터미널역맛집,맛스타그램,미트볼피자,spicy,meatball,ricottacheese,프라이드치킨,닭,body,로즈마리,깜놀,새우찹샐러드,shimp,love,와인소스,튀김,찰떡궁합,몇년만에,대학시절,주말에또봐요,,,,,,,,,,,
903,Express Bus Terminal Station,171주,고속터미널역맛집,분위기짱좋,모던눌랑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
