,station,date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
611,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,Sinnonhyeon Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
