,station,name,category,review
2436,Hongje Station,서대문구_1711-02서울유아숲체험장,"관람,체험",0
2437,Hongje Station,티지움차박물관,박물관,0
2438,Hongje Station,푸른소공원,근린공원,0
2439,Hongje Station,조리소공원,근린공원,0
2440,Muakjae Station,무중력지대 무악재,전시관,12
2441,Independence Literature Translation,서대문형무소역사관,박물관,999+
2442,Independence Literature Translation,독립문,기념물,351
2443,Independence Literature Translation,서대문독립공원,테마공원,279
2444,Independence Literature Translation,무악공원,근린공원,2
2445,Independence Literature Translation,독립관,"문화,유적",2
2446,Independence Literature Translation,독립운동가가족을생각하는작은집,전시관,0
2447,Independence Literature Translation,서대문독립민주축제,"축제,행사",0
2448,Gyeongbokgung Station,대림미술관,미술관,999+
2449,Gyeongbokgung Station,국립고궁박물관,박물관,999+
2450,Gyeongbokgung Station,서촌마을,"거리,골목",999+
2451,Gyeongbokgung Station,경복궁 경회루,부속시설,448
2452,Gyeongbokgung Station,이상의집,"문화,유적",223
2453,Gyeongbokgung Station,세종마을음식문화거리,먹자거리,81
2454,Gyeongbokgung Station,경복궁 수정전,문화재,44
2455,Gyeongbokgung Station,경복궁영추문,기념물,30
2456,Gyeongbokgung Station,청전 이상범 가옥,"기념관,생가",28
2457,Gyeongbokgung Station,백송터,"문화,유적",24
2458,Gyeongbokgung Station,홍건익가옥,문화재,13
2459,Gyeongbokgung Station,올댓큐레이팅,전시관,7
2460,Gyeongbokgung Station,체부동홍종문가,문화재,5
2461,Gyeongbokgung Station,가을단풍길(효자로),계절거리,3
2462,Gyeongbokgung Station,세종대왕 탄생지 기념비,기념물,3
2463,Gyeongbokgung Station,사직단관리사무소,부속시설,2
2464,Gyeongbokgung Station,경복궁용성문,부속시설,2
2465,Gyeongbokgung Station,한글전각갤러리,미술관,2
2466,Gyeongbokgung Station,드라마[상어]촬영지,촬영장소,2
2467,Gyeongbokgung Station,추사김정희 집터,지역명소,2
2468,Anguk Station,국립현대미술관 서울,미술관,999+
2469,Anguk Station,쌈지길,복합문화공간,999+
2470,Anguk Station,익선동한옥거리,도보코스,999+
2471,Anguk Station,인사동문화의거리,문화거리,999+
2472,Anguk Station,운현궁,궁궐,999+
2473,Anguk Station,인사 센트럴 뮤지엄,전시관,746
2474,Anguk Station,아라리오뮤지엄 인 스페이스,미술관,574
2475,Anguk Station,금호미술관,미술관,504
2476,Anguk Station,어라연 전각체험관,"관람,체험",487
2477,Anguk Station,서울교육박물관,박물관,331
2478,Anguk Station,마녀정원,전시관,252
2479,Anguk Station,인사아트프라자,전시관,205
2480,Anguk Station,뮤지엄김치간,박물관,185
2481,Anguk Station,북촌8경,체험마을,134
2482,Anguk Station,한국문화정품관,전시관,109
2483,Anguk Station,헬로우심쿵,전시관,97
2484,Anguk Station,쌈지길체험공방,체험여행,88
2485,Anguk Station,컬러풀뮤지엄,전시관,85
2486,Anguk Station,한국사찰음식문화체험관,"관람,체험",84
2487,Anguk Station,불교중앙박물관,박물관,72
2488,Euljiro 3-ga Station,을지로노가리골목,도보코스,180
2489,Euljiro 3-ga Station,전태일기념관,"기념관,생가",102
2490,Euljiro 3-ga Station,인현시장먹거리,먹자거리,57
2491,Euljiro 3-ga Station,을지로 OF,미술관,51
2492,Euljiro 3-ga Station,한화불꽃길,계절거리,25
2493,Euljiro 3-ga Station,을지로골뱅이골목,도보코스,20
2494,Euljiro 3-ga Station,청계천베를린광장,"도시,테마공원",17
2495,Euljiro 3-ga Station,을지한빛거리,"공연,문화의거리",10
2496,Euljiro 3-ga Station,고당기념관,"기념관,생가",8
2497,Euljiro 3-ga Station,천주교서울대교구역사관,박물관,6
2498,Euljiro 3-ga Station,이회영집터,기념물,4
2499,Euljiro 3-ga Station,이순신생가터,"기념관,생가",4
2500,Euljiro 3-ga Station,샬트르성바오로수녀회역사박물관,박물관,4
2501,Euljiro 3-ga Station,명동문화공원,"도시,테마공원",3
2502,Euljiro 3-ga Station,이벽집터,문화재,1
2503,Euljiro 3-ga Station,앙가주망,전시관,1
2504,Euljiro 3-ga Station,이회영흉상,"문화,유적",1
2505,Euljiro 3-ga Station,가삼로지을,전시관,1
2506,Euljiro 3-ga Station,윤선도집터,문화재,1
2507,Euljiro 3-ga Station,을지로예술공장,전시관,1
2508,Dongdaegu Station,장충단공원,"도시,테마공원",261
2509,Dongdaegu Station,종이나라박물관,박물관,97
2510,Dongdaegu Station,수표교,문화재,26
2511,Dongdaegu Station,장충단비,기념물,15
2512,Dongdaegu Station,한국현대문학관,박물관,13
2513,Dongdaegu Station,장충단,문화재,5
2514,Dongdaegu Station,이준열사동상,기념물,2
2515,Dongdaegu Station,사명대사동상,기념물,1
2516,Dongdaegu Station,한국유림독립운동파리장서비,기념물,1
2517,Dongdaegu Station,남소영터,문화재,0
2518,Dongdaegu Station,장충단 기억의공간,박물관,0
2519,Dongdaegu Station,어영창터,문화재,0
2520,Dongdaegu Station,장충단약수,"샘,약수",0
2521,Dongdaegu Station,제일강산태평세계비,기념물,0
2522,Kumho Station,금호공원체육관,부속시설,1
2523,Oksu Station,두뭇개나루터공원,근린공원,1
2524,Apgujeong Station,도산공원,테마공원,736
2525,Apgujeong Station,피규어뮤지엄w,박물관,437
2526,Apgujeong Station,압구정로데오거리,"거리,골목",354
2527,Apgujeong Station,메종에르메스도산파크,전시관,134
2528,Apgujeong Station,스페이스 씨,미술관,125
2529,Apgujeong Station,도산 안창호 기념관,"기념관,생가",73
2530,Apgujeong Station,강남관광정보센터,관광안내소,65
2531,Apgujeong Station,호림박물관 신사분관,박물관,53
2532,Apgujeong Station,Social code,미술관,32
2533,Apgujeong Station,가을단풍길(가로수길),계절거리,15
2534,Apgujeong Station,신사동화랑거리,문화거리,13
2535,Apgujeong Station,코리아나화장박물관,박물관,11
2536,Apgujeong Station,프로라타아트,전시관,10
2537,Apgujeong Station,스타갤러리,미술관,9
2538,Apgujeong Station,K현대미술관,미술관,6
2539,Apgujeong Station,신사까치공원,근린공원,6
2540,Apgujeong Station,신사공원,근린공원,5
2541,Apgujeong Station,압구정카페골목,"거리,골목",3
2542,Apgujeong Station,신사목련공원,근린공원,2
2543,Apgujeong Station,사단법인 압구정로데오,지역명소,1
2544,Sinsa Station,가로수길,"거리,골목",999+
2545,Sinsa Station,마크앤스페이스 신사점,전시관,188
2546,Sinsa Station,학동공원,"도시,테마공원",159
2547,Sinsa Station,핫플레이스 뮤지엄,전시관,128
2548,Sinsa Station,시몬느 핸드백 박물관,박물관,97
2549,Sinsa Station,논현동가구거리,"거리,골목",88
2550,Sinsa Station,리얼야구존 신사역점,스크린야구장,77
2551,Sinsa Station,올드스토리뮤지엄,박물관,44
2552,Sinsa Station,로얄라운지,전시관,16
2553,Sinsa Station,신사동간장게장골목,먹자거리,15
2554,Sinsa Station,가을단풍길(가로수길),계절거리,15
2555,Sinsa Station,신사동화랑거리,문화거리,13
2556,Sinsa Station,신사까치공원,근린공원,6
2557,Sinsa Station,논현목련공원,근린공원,5
2558,Sinsa Station,신사동아구찜골목,먹자거리,4
2559,Sinsa Station,논현은행나무공원,근린공원,3
2560,Sinsa Station,싸리재공원,근린공원,3
2561,Sinsa Station,신사목련공원,근린공원,2
2562,Sinsa Station,개나리공원,근린공원,1
2563,Sinsa Station,신사은행나무공원,근린공원,1
2564,Jamwon Station,잠원근린공원,근린공원,4
2565,Jamwon Station,신동근린공원,근린공원,1
2566,abutment station,서리풀공원,"자연,생태공원",22
2567,abutment station,디엠아트센터,전시관,13
2568,abutment station,명달공원,근린공원,11
2569,abutment station,서초구_1711-02서울유아숲체험장,"관람,체험",1
2570,abutment station,교대곱창거리,먹자거리,1
2571,abutment station,예전사,전시관,0
2572,abutment station,장안어린이공원,공원,0
2573,Nambu Terminal Station,예술의전당서예박물관,박물관,442
2574,Nambu Terminal Station,예술의전당디자인미술관,미술관,51
2575,Nambu Terminal Station,인도박물관,박물관,46
2576,Nambu Terminal Station,재단법인 한원미술관,미술관,31
2577,Nambu Terminal Station,서리풀 청년아트갤러리,전시관,30
2578,Nambu Terminal Station,디엠아트센터,전시관,13
2579,Nambu Terminal Station,미술관이야기,미술관,7
2580,Nambu Terminal Station,서초약수터,"샘,약수",3
2581,Nambu Terminal Station,교대곱창거리,먹자거리,1
2582,Nambu Terminal Station,예전사,전시관,0
2583,Nambu Terminal Station,현대성우리조트,"레저,테마",0
2584,Nambu Terminal Station,현대전시장1,전시관,0
2585,Nambu Terminal Station,현대전시장3,전시관,0
2586,Nambu Terminal Station,현대전시장2,전시관,0
2587,Nambu Terminal Station,올바른교육,체험여행,0
2588,Nambu Terminal Station,우면산 유아숲체험장,"관람,체험",0
2589,Nambu Terminal Station,ARKO한국창작음악제,"축제,행사",0
2590,Nambu Terminal Station,TKC아카데미,"극기,체력캠프",0
2591,Yangjae Station,한전아트센터 박물관,박물관,89
2592,Yangjae Station,싸리고개공원,근린공원,16
2593,Yangjae Station,말죽거리,"거리,골목",13
2594,Yangjae Station,도곡동골프로데오거리,"거리,골목",9
2595,Yangjae Station,아자스쿨,"관람,체험",5
2596,Yangjae Station,외교사전시실,전시관,3
2597,Yangjae Station,방아다리근린공원,근린공원,3
2598,Yangjae Station,외교사료관,전시관,2
2599,Yangjae Station,역삼소나무공원,근린공원,1
2600,Yangjae Station,한전KDN그린큐브,전시관,1
2601,Yangjae Station,퓨전스파마사지,"온천,스파",0
2602,Yangjae Station,문암미술관,미술관,0
2603,Yangjae Station,드라마[태양의후예]촬영지,촬영장소,0
2604,Yangjae Station,푸르덴셜생명홍보역사관,전시관,0
2605,Yangjae Station,자연탐험학교 국토순례단,"관람,체험",0
2606,Yangjae Station,한국전력공사 강남전력지사전력홍보관,전시관,0
2607,Maebong Station,독골공원,근린공원,6
2608,Maebong Station,도곡까치공원,근린공원,5
2609,Maebong Station,목련공원,근린공원,5
2610,Maebong Station,매봉역카페거리,"거리,골목",2
2611,Maebong Station,개포근린공원,근린공원,1
2612,Maebong Station,케이팝랜드,테마파크,1
2613,Maebong Station,출발마당,근린공원,1
2614,Maebong Station,드림캐쳐 에듀투어,체험여행,0
2615,Maebong Station,디자인제이앤비,문화재,0
2616,Dogok Station,늘벗공원,근린공원,11
2617,Dogok Station,안인자기념관,"기념관,생가",6
2618,Dogok Station,가을단풍길(양재천길),계절거리,5
2619,Dogok Station,큰골근린공원,근린공원,1
2620,Dogok Station,준케이숲,근린공원,0
2621,Daechi Station,한티근린공원,근린공원,3
2622,Daechi Station,강남구_1711-05서울유아숲체험장,"관람,체험",0
2623,Hakyeoul Station,대치근린공원,근린공원,3
2624,Daecheong Station,마루공원,"도시,테마공원",110
2625,Daecheong Station,탄천,"강,하천",40
2626,Daecheong Station,밀알미술관,미술관,20
2627,Daecheong Station,일원에코파크,근린공원,18
2628,Daecheong Station,대치유수지체육공원,"도시,테마공원",14
2629,Daecheong Station,대진공원,근린공원,13
2630,Daecheong Station,대청공원,근린공원,11
2631,Daecheong Station,탄천양재천방문자센터,관광안내소,10
2632,Daecheong Station,일원에코파크,자연공원,6
2633,Daecheong Station,개포동근린공원,근린공원,4
2634,Daecheong Station,대치근린공원,근린공원,3
2635,Daecheong Station,소지섭무궁화길,"도시,테마공원",2
2636,Daecheong Station,늘푸른공원,근린공원,2
2637,Daecheong Station,송파둘레길탄천길,도보코스,2
2638,Daecheong Station,일원진달래공원,근린공원,1
2639,Daecheong Station,전주이씨광평대군묘역무안대군묘,부속시설,1
2640,Daecheong Station,목련공원,근린공원,1
2641,Daecheong Station,잠실유수지공원,"도시,테마공원",1
2642,Daecheong Station,드라마[도깨비]촬영지,촬영장소,0
2643,Daecheong Station,조류전망대,전망대,0
2644,Ilwon Station,일원진달래공원,근린공원,1
2645,Ilwon Station,일원비둘기공원,근린공원,0
2646,Suseo Station,탄천어울림공원,근린공원,3
2647,Police Hospital Station,오금공원,"도시,테마공원",101
2648,Police Hospital Station,문정동로데오거리,도보코스,100
2649,Police Hospital Station,문정근린공원,근린공원,36
2650,Police Hospital Station,연화근린공원,근린공원,23
2651,Police Hospital Station,가락근린공원,근린공원,18
2652,Police Hospital Station,비석거리공원,"도시,테마공원",14
2653,Police Hospital Station,송이공원,"도시,테마공원",12
2654,Police Hospital Station,건너말공원,근린공원,10
2655,Police Hospital Station,장지공원,근린공원,8
2656,Police Hospital Station,개롱근린공원,근린공원,7
2657,Police Hospital Station,한양공원,근린공원,7
2658,Police Hospital Station,웃말공원,근린공원,3
2659,Police Hospital Station,방죽공원,근린공원,3
2660,Police Hospital Station,새싹공원,근린공원,3
2661,Police Hospital Station,문정근린공원,근린공원,2
2662,Police Hospital Station,송파구_1711-05서울유아숲체험장,"관람,체험",1
2663,Police Hospital Station,오금공원서울유아숲체험장,"관람,체험",1
2664,Police Hospital Station,거창신씨묘역,문화재,1
2665,Police Hospital Station,훼밀리근린공원,근린공원,1
2666,Police Hospital Station,송파둘레길장지천길,도보코스,1
2667,City Hall Station,서울시립미술관,미술관,999+
2668,City Hall Station,덕수궁,궁궐,999+
2669,City Hall Station,청계광장,광장,999+
2670,City Hall Station,서울광장,광장,999+
2671,City Hall Station,숭례문,기념물,999+
2672,City Hall Station,국립현대미술관 덕수궁,미술관,999+
2673,City Hall Station,덕수궁돌담길,도보코스,825
2674,City Hall Station,일민미술관,미술관,675
2675,City Hall Station,한국은행 화폐박물관,박물관,602
2676,City Hall Station,그레뱅뮤지엄,박물관,589
2677,City Hall Station,정동전망대,전망대,572
2678,City Hall Station,덕수궁대한문,부속시설,481
2679,City Hall Station,덕수궁대한제국역사관,박물관,340
2680,City Hall Station,덕수궁중명전,문화재,270
2681,City Hall Station,정동길,도보코스,228
2682,City Hall Station,남대문시장 갈치조림골목,먹자거리,203
